Time(Hours);EntityID;ObjectName;ProcessID;StepName;Action
0.301981612889833;DefaultEntity.253;Firma1_M4;1.OnEnteredOutputBuffer;[Release] Server;Object 'DefaultEntity.253' attempting to release '1' resource(s) of resource type '[ParentObject] Firma1_M4'.
0.301981612889833;DefaultEntity.253;Firma1_M4;1.OnEnteredOutputBuffer;[Release] Server;Object 'DefaultEntity.253' released '1' capacity unit(s) of resource 'Firma1_M4'.
0.301981612889833;--;--;--;--;Resource 'Firma1_M4' checking allocation queue which contains '1' item(s).
0.301981612889833;DefaultEntity.246;Firma1_M4;13.OnEnteredInputBuffer;[Seize] Server;Object 'DefaultEntity.246' checking availability to seize '1' resource(s) of resource type '[ParentObject] Firma1_M4'.
0.301981612889833;DefaultEntity.246;Firma1_M4;13.OnEnteredInputBuffer;[Seize] Server;Object 'DefaultEntity.246' found '1' currently available resource(s) of resource type '[ParentObject] Firma1_M4'.
0.301981612889833;--;--;--;--;Resource 'Firma1_M4' selecting object 'DefaultEntity.246' waiting at rank '1' in allocation queue.
0.301981612889833;DefaultEntity.246;Firma1_M4;13.OnEnteredInputBuffer;[Seize] Server;Object 'DefaultEntity.246' seized '1' capacity unit(s) of resource 'Firma1_M4'.
0.301981612889833;DefaultEntity.246;Firma1_M4;13.OnEnteredInputBuffer;[Seize] Server;Object 'DefaultEntity.246' completed seize of '1' resource(s) of resource type '[ParentObject] Firma1_M4'.
0.301981612889833;DefaultEntity.253;Firma1_M4;1.OnEnteredOutputBuffer;[Transfer] ToOutputNode;Entity 'DefaultEntity.253' transferring from '[Station] Firma1_M4.OutputBuffer' into node 'Output@Firma1_M4'.
0.301981612889833;DefaultEntity.253;Output@Firma1_M4;0.OnEnteredFromAssociatedObject;[Begin];Process 'Output@Firma1_M4.OnEnteredFromAssociatedObject' execution started.
0.301981612889833;DefaultEntity.253;Output@Firma1_M4;0.OnEnteredFromAssociatedObject;[Fire] EnteredEvent;Firing event 'Output@Firma1_M4.Entered'.
0.301981612889833;DefaultEntity.253;Output@Firma1_M4;0.OnEnteredFromAssociatedObject;[Transfer] ToOutboundLink;Entity 'DefaultEntity.253' transferring from '[Node] Output@Firma1_M4' onto link 'Path31'.
0.301981612889833;DefaultEntity.253;Path31;4.OnEntered;[Begin];Process 'Path31.OnEntered' execution started.
0.301981612889833;DefaultEntity.253;Path31;4.OnEntered;[Assign] EntityMovementRate;Assigning state variable 'DefaultEntity.253.Movement.Rate' the value '5040' Meters per Hour. Previous value was '5040' Meters per Hour.
0.301981612889833;DefaultEntity.253;Path31;4.OnEntered;[EndTransfer] OntoPath;Entity 'DefaultEntity.253' ending transfer onto link 'Path31'.
0.301981612889833;DefaultEntity.253;Path31;4.OnEntered;[End];Process 'Path31.OnEntered' execution ended.
0.301981612889833;DefaultEntity.253;Firma1_M4;9.OnEnteredProcessing;[End];Process 'Firma1_M4.OnEnteredProcessing' execution ended.
0.301981612889833;DefaultEntity.246;Firma1_M4;13.OnEnteredInputBuffer;[Transfer] ToProcessing;Entity 'DefaultEntity.246' transferring from '[Station] Firma1_M4.InputBuffer' into station 'Firma1_M4.Processing'.
0.301981612889833;DefaultEntity.253;Firma1_M4;1.OnEnteredOutputBuffer;[End];Process 'Firma1_M4.OnEnteredOutputBuffer' execution ended.
0.301981612889833;DefaultEntity.253;Output@Firma1_M4;0.OnEnteredFromAssociatedObject;[End];Process 'Output@Firma1_M4.OnEnteredFromAssociatedObject' execution ended.
0.301981612889833;DefaultEntity.246;Firma1_M4;9.OnEnteredProcessing;[Begin];Process 'Firma1_M4.OnEnteredProcessing' execution started.
0.301981612889833;DefaultEntity.246;Firma1_M4;9.OnEnteredProcessing;[EndTransfer] IntoProcessing;Entity 'DefaultEntity.246' ending transfer into station 'Firma1_M4.Processing'.
0.301981612889833;DefaultEntity.246;Firma1_M4;9.OnEnteredProcessing;[Decide] IfProcessTypeSpecificTime;Token branching on condition 'ProcessType==Enum.TaskProcessType.SpecificTime'.
0.301981612889833;DefaultEntity.246;Firma1_M4;9.OnEnteredProcessing;[Decide] IfProcessTypeSpecificTime;Token sent to 'True' exit.
0.301981612889833;DefaultEntity.246;Firma1_M4;9.OnEnteredProcessing;[Delay] ProcessingTime;Delaying token for '0.00362152921142204' Hours until time '0.305603142101255' Hours. Delay multiplier was '1'.
0.301981612889833;DefaultEntity.246;Firma1_M4;13.OnEnteredInputBuffer;[End];Process 'Firma1_M4.OnEnteredInputBuffer' execution ended.
0.301983130651645;DefaultEntity.255;Path26;13.OnReachedEnd;[Begin];Process 'Path26.OnReachedEnd' execution started.
0.301983130651645;DefaultEntity.255;Path26;13.OnReachedEnd;[Transfer] FromPath;Entity 'DefaultEntity.255' transferring from '[EndOfLink] Path26' into node 'Input@Sink1'.
0.301983130651645;DefaultEntity.255;Input@Sink1;0.OnEnteredToAssociatedObject;[Begin];Process 'Input@Sink1.OnEnteredToAssociatedObject' execution started.
0.301983130651645;DefaultEntity.255;Input@Sink1;0.OnEnteredToAssociatedObject;[Fire] EnteredEvent;Firing event 'Input@Sink1.Entered'.
0.301983130651645;DefaultEntity.255;Input@Sink1;0.OnEnteredToAssociatedObject;[Transfer] ToAssociatedObject;Entity 'DefaultEntity.255' transferring from '[Node] Input@Sink1' into object 'Sink1'.
0.301983130651645;DefaultEntity.255;Input@Sink1;0.OnEnteredToAssociatedObject;[Transfer] ToAssociatedObject;Entity 'DefaultEntity.255' transferring from '[Node] Input@Sink1' into station 'Sink1.InputBuffer'.
0.301983130651645;DefaultEntity.255;Sink1;1.OnEnteredInputBuffer;[Begin];Process 'Sink1.OnEnteredInputBuffer' execution started.
0.301983130651645;DefaultEntity.255;Sink1;1.OnEnteredInputBuffer;[EndTransfer] IntoInputBuffer;Entity 'DefaultEntity.255' ending transfer into station 'Sink1.InputBuffer'.
0.301983130651645;DefaultEntity.255;Input@Sink1;4.OnExited;[Begin];Process 'Input@Sink1.OnExited' execution started.
0.301983130651645;DefaultEntity.255;Input@Sink1;4.OnExited;[Fire] ExitedEvent;Firing event 'Input@Sink1.Exited'.
0.301983130651645;DefaultEntity.255;Input@Sink1;4.OnExited;[End];Process 'Input@Sink1.OnExited' execution ended.
0.301983130651645;DefaultEntity.255;Sink1;1.OnEnteredInputBuffer;[Tally] TimeInSystem;Recording '1' observation(s) of value '0.0798211664660224' Hours for tally statistic 'Sink1.TimeInSystem'.
0.301983130651645;DefaultEntity.255;Sink1;1.OnEnteredInputBuffer;[Destroy] Entity;Destroying object 'DefaultEntity.255'.
0.301983130651645;--;--;--;--;Object 'DefaultEntity.255' destroyed.
0.301983130651645; ;Sink1;1.OnEnteredInputBuffer;[End];Process 'Sink1.OnEnteredInputBuffer' execution ended.
0.301983130651645; ;Path26;13.OnReachedEnd;[End];Process 'Path26.OnReachedEnd' execution ended.
0.301983130651645; ;Input@Sink1;0.OnEnteredToAssociatedObject;[End];Process 'Input@Sink1.OnEnteredToAssociatedObject' execution ended.
0.302020010313876;DefaultEntity.266;Path22;0.OnReachedEnd;[Begin];Process 'Path22.OnReachedEnd' execution started.
0.302020010313876;DefaultEntity.266;Path22;0.OnReachedEnd;[Transfer] FromPath;Entity 'DefaultEntity.266' transferring from '[EndOfLink] Path22' into node 'TransferNode10'.
0.302020010313876;DefaultEntity.266;TransferNode10;13.OnEntered;[Begin];Process 'TransferNode10.OnEntered' execution started.
0.302020010313876;DefaultEntity.266;TransferNode10;13.OnEntered;[Fire] EnteredEvent;Firing event 'TransferNode10.Entered'.
0.302020010313876;DefaultEntity.266;TransferNode10;13.OnEntered;[Decide] IfTransporter;Token branching on condition 'Entity.Is.Transporter'.
0.302020010313876;DefaultEntity.266;TransferNode10;13.OnEntered;[Decide] IfTransporter;Token sent to 'False' exit.
0.302020010313876;DefaultEntity.266;TransferNode10;13.OnEntered;[Execute] RoutingOutLogic;Executing process 'TransferNode10.RoutingOutLogic'.
0.302020010313876;DefaultEntity.266;TransferNode10;1.RoutingOutLogic;[Begin];Process 'TransferNode10.RoutingOutLogic' execution started.
0.302020010313876;DefaultEntity.266;TransferNode10;1.RoutingOutLogic;[Route] NextDestination;Entity 'DefaultEntity.266' waiting to be assigned a destination node in node list 'Mesa4'.
0.302020010313876;DefaultEntity.266;TransferNode10;13.OnEntered;[Execute] RoutingOutLogic;Token waiting at Execute step for '1' other processes to complete.
0.302020010313876;--;--;--;--;Routing group 'TransferNode10.RoutingOut' checking route request queue which contains '1' item(s).
0.302020010313876;--;--;--;--;Routing group 'TransferNode10.RoutingOut' unable to assign a destination node to any entities waiting in its route request queue. All destinations fully occupied or assigned to entities en route.
0.302051141116913;DefaultEntity.252;Output@Presidente_M1;4.OnExited;[Begin];Process 'Output@Presidente_M1.OnExited' execution started.
0.302051141116913;DefaultEntity.252;Output@Presidente_M1;4.OnExited;[Fire] ExitedEvent;Firing event 'Output@Presidente_M1.Exited'.
0.302051141116913;DefaultEntity.252;Output@Presidente_M1;4.OnExited;[End];Process 'Output@Presidente_M1.OnExited' execution ended.
0.302105893090304;DefaultEntity.264;TransferNode13;4.OnExited;[Begin];Process 'TransferNode13.OnExited' execution started.
0.302105893090304;DefaultEntity.264;TransferNode13;4.OnExited;[Fire] ExitedEvent;Firing event 'TransferNode13.Exited'.
0.302105893090304;DefaultEntity.264;TransferNode13;4.OnExited;[End];Process 'TransferNode13.OnExited' execution ended.
0.302367719230407;DefaultEntity.264;Path24;4.OnReachedEnd;[Begin];Process 'Path24.OnReachedEnd' execution started.
0.302367719230407;DefaultEntity.264;Path24;4.OnReachedEnd;[Transfer] FromPath;Entity 'DefaultEntity.264' transferring from '[EndOfLink] Path24' into node 'TransferNode14'.
0.302367719230407;DefaultEntity.264;TransferNode14;29.OnEntered;[Begin];Process 'TransferNode14.OnEntered' execution started.
0.302367719230407;DefaultEntity.264;TransferNode14;29.OnEntered;[Fire] EnteredEvent;Firing event 'TransferNode14.Entered'.
0.302367719230407;DefaultEntity.264;TransferNode14;29.OnEntered;[Transfer] ToOutboundLink;Entity 'DefaultEntity.264' transferring from '[Node] TransferNode14' onto link 'Path37'.
0.302367719230407;DefaultEntity.264;Path37;30.OnEntered;[Begin];Process 'Path37.OnEntered' execution started.
0.302367719230407;DefaultEntity.264;Path37;30.OnEntered;[Assign] EntityMovementRate;Assigning state variable 'DefaultEntity.264.Movement.Rate' the value '5040' Meters per Hour. Previous value was '5040' Meters per Hour.
0.302367719230407;DefaultEntity.264;Path37;30.OnEntered;[End];Process 'Path37.OnEntered' execution ended.
0.302393841351381;DefaultEntity.258;Presidente_M4;17.OnEnteredProcessing;[Transfer] ToOutputBuffer;Entity 'DefaultEntity.258' transferring from '[Station] Presidente_M4.Processing' into station 'Presidente_M4.OutputBuffer'.
0.302393841351381;DefaultEntity.258;Presidente_M4;30.OnEnteredOutputBuffer;[Begin];Process 'Presidente_M4.OnEnteredOutputBuffer' execution started.
0.302393841351381;DefaultEntity.258;Presidente_M4;30.OnEnteredOutputBuffer;[EndTransfer] IntoOutputBuffer;Entity 'DefaultEntity.258' ending transfer into station 'Presidente_M4.OutputBuffer'.
0.302393841351381;DefaultEntity.258;Presidente_M4;30.OnEnteredOutputBuffer;[Release] Server;Object 'DefaultEntity.258' attempting to release '1' resource(s) of resource type '[ParentObject] Presidente_M4'.
0.302393841351381;DefaultEntity.258;Presidente_M4;30.OnEnteredOutputBuffer;[Release] Server;Object 'DefaultEntity.258' released '1' capacity unit(s) of resource 'Presidente_M4'.
0.302393841351381;DefaultEntity.258;Presidente_M4;30.OnEnteredOutputBuffer;[Transfer] ToOutputNode;Entity 'DefaultEntity.258' transferring from '[Station] Presidente_M4.OutputBuffer' into node 'Output@Presidente_M4'.
0.302393841351381;DefaultEntity.258;Output@Presidente_M4;32.OnEnteredFromAssociatedObject;[Begin];Process 'Output@Presidente_M4.OnEnteredFromAssociatedObject' execution started.
0.302393841351381;DefaultEntity.258;Output@Presidente_M4;32.OnEnteredFromAssociatedObject;[Fire] EnteredEvent;Firing event 'Output@Presidente_M4.Entered'.
0.302393841351381;DefaultEntity.258;Output@Presidente_M4;32.OnEnteredFromAssociatedObject;[Transfer] ToOutboundLink;Entity 'DefaultEntity.258' transferring from '[Node] Output@Presidente_M4' onto link 'Path4_3'.
0.302393841351381;DefaultEntity.258;Path4_3;31.OnEntered;[Begin];Process 'Path4_3.OnEntered' execution started.
0.302393841351381;DefaultEntity.258;Path4_3;31.OnEntered;[Assign] EntityMovementRate;Assigning state variable 'DefaultEntity.258.Movement.Rate' the value '5040' Meters per Hour. Previous value was '5040' Meters per Hour.
0.302393841351381;DefaultEntity.258;Path4_3;31.OnEntered;[EndTransfer] OntoPath;Entity 'DefaultEntity.258' ending transfer onto link 'Path4_3'.
0.302393841351381;DefaultEntity.258;Path4_3;31.OnEntered;[End];Process 'Path4_3.OnEntered' execution ended.
0.302393841351381;DefaultEntity.258;Presidente_M4;17.OnEnteredProcessing;[End];Process 'Presidente_M4.OnEnteredProcessing' execution ended.
0.302393841351381;DefaultEntity.258;Presidente_M4;30.OnEnteredOutputBuffer;[End];Process 'Presidente_M4.OnEnteredOutputBuffer' execution ended.
0.302393841351381;DefaultEntity.258;Output@Presidente_M4;32.OnEnteredFromAssociatedObject;[End];Process 'Output@Presidente_M4.OnEnteredFromAssociatedObject' execution ended.
0.302412684929512;DefaultEntity.253;Output@Firma1_M4;32.OnExited;[Begin];Process 'Output@Firma1_M4.OnExited' execution started.
0.302412684929512;DefaultEntity.253;Output@Firma1_M4;32.OnExited;[Fire] ExitedEvent;Firing event 'Output@Firma1_M4.Exited'.
0.302412684929512;DefaultEntity.253;Output@Firma1_M4;32.OnExited;[End];Process 'Output@Firma1_M4.OnExited' execution ended.
0.302612132569298;DefaultEntity.252;Path4;32.OnReachedEnd;[Begin];Process 'Path4.OnReachedEnd' execution started.
0.302612132569298;DefaultEntity.252;Path4;32.OnReachedEnd;[Transfer] FromPath;Entity 'DefaultEntity.252' transferring from '[EndOfLink] Path4' into node 'TransferNode1'.
0.302612132569298;DefaultEntity.252;TransferNode1;30.OnEntered;[Begin];Process 'TransferNode1.OnEntered' execution started.
0.302612132569298;DefaultEntity.252;TransferNode1;30.OnEntered;[Fire] EnteredEvent;Firing event 'TransferNode1.Entered'.
0.302612132569298;DefaultEntity.252;TransferNode1;30.OnEntered;[Transfer] ToOutboundLink;Entity 'DefaultEntity.252' transferring from '[Node] TransferNode1' onto link 'Path6'.
0.302612132569298;DefaultEntity.252;Path6;17.OnEntered;[Begin];Process 'Path6.OnEntered' execution started.
0.302612132569298;DefaultEntity.252;Path6;17.OnEntered;[Assign] EntityMovementRate;Assigning state variable 'DefaultEntity.252.Movement.Rate' the value '5040' Meters per Hour. Previous value was '5040' Meters per Hour.
0.302612132569298;DefaultEntity.252;Path6;17.OnEntered;[EndTransfer] OntoPath;Entity 'DefaultEntity.252' ending transfer onto link 'Path6'.
0.302612132569298;DefaultEntity.252;Path6;17.OnEntered;[End];Process 'Path6.OnEntered' execution ended.
0.302612132569298;DefaultEntity.252;Path4;32.OnReachedEnd;[End];Process 'Path4.OnReachedEnd' execution ended.
0.302612132569298;DefaultEntity.252;TransferNode1;30.OnEntered;[End];Process 'TransferNode1.OnEntered' execution ended.
0.302701131185542;DefaultEntity.264;TransferNode14;30.OnExited;[Begin];Process 'TransferNode14.OnExited' execution started.
0.302701131185542;DefaultEntity.264;TransferNode14;30.OnExited;[Fire] ExitedEvent;Firing event 'TransferNode14.Exited'.
0.302701131185542;DefaultEntity.264;TransferNode14;30.OnExited;[End];Process 'TransferNode14.OnExited' execution ended.
0.302701131185542;DefaultEntity.264;Path37;30.OnTrailingEdgeEntered;[Begin];Process 'Path37.OnTrailingEdgeEntered' execution started.
0.302701131185542;DefaultEntity.264;Path37;30.OnTrailingEdgeEntered;[EndTransfer] OntoPath;Entity 'DefaultEntity.264' ending transfer onto link 'Path37'.
0.302701131185542;DefaultEntity.264;Path37;30.OnTrailingEdgeEntered;[End];Process 'Path37.OnTrailingEdgeEntered' execution ended.
0.302701131185542;DefaultEntity.264;Path24;4.OnReachedEnd;[End];Process 'Path24.OnReachedEnd' execution ended.
0.302701131185542;DefaultEntity.264;TransferNode14;29.OnEntered;[End];Process 'TransferNode14.OnEntered' execution ended.
0.30282491339106;DefaultEntity.258;Output@Presidente_M4;29.OnExited;[Begin];Process 'Output@Presidente_M4.OnExited' execution started.
0.30282491339106;DefaultEntity.258;Output@Presidente_M4;29.OnExited;[Fire] ExitedEvent;Firing event 'Output@Presidente_M4.Exited'.
0.30282491339106;DefaultEntity.258;Output@Presidente_M4;29.OnExited;[End];Process 'Output@Presidente_M4.OnExited' execution ended.
0.302956325196459;DefaultEntity.251;Firma1_M3;19.OnEnteredProcessing;[Transfer] ToOutputBuffer;Entity 'DefaultEntity.251' transferring from '[Station] Firma1_M3.Processing' into station 'Firma1_M3.OutputBuffer'.
0.302956325196459;DefaultEntity.251;Firma1_M3;29.OnEnteredOutputBuffer;[Begin];Process 'Firma1_M3.OnEnteredOutputBuffer' execution started.
0.302956325196459;DefaultEntity.251;Firma1_M3;29.OnEnteredOutputBuffer;[EndTransfer] IntoOutputBuffer;Entity 'DefaultEntity.251' ending transfer into station 'Firma1_M3.OutputBuffer'.
0.302956325196459;DefaultEntity.251;Firma1_M3;29.OnEnteredOutputBuffer;[Release] Server;Object 'DefaultEntity.251' attempting to release '1' resource(s) of resource type '[ParentObject] Firma1_M3'.
0.302956325196459;DefaultEntity.251;Firma1_M3;29.OnEnteredOutputBuffer;[Release] Server;Object 'DefaultEntity.251' released '1' capacity unit(s) of resource 'Firma1_M3'.
0.302956325196459;DefaultEntity.251;Firma1_M3;29.OnEnteredOutputBuffer;[Transfer] ToOutputNode;Entity 'DefaultEntity.251' transferring from '[Station] Firma1_M3.OutputBuffer' into node 'Output@Firma1_M3'.
0.302956325196459;DefaultEntity.251;Output@Firma1_M3;4.OnEnteredFromAssociatedObject;[Begin];Process 'Output@Firma1_M3.OnEnteredFromAssociatedObject' execution started.
0.302956325196459;DefaultEntity.251;Output@Firma1_M3;4.OnEnteredFromAssociatedObject;[Fire] EnteredEvent;Firing event 'Output@Firma1_M3.Entered'.
0.302956325196459;DefaultEntity.251;Output@Firma1_M3;4.OnEnteredFromAssociatedObject;[Transfer] ToOutboundLink;Entity 'DefaultEntity.251' transferring from '[Node] Output@Firma1_M3' onto link 'Path29'.
0.302956325196459;DefaultEntity.251;Path29;30.OnEntered;[Begin];Process 'Path29.OnEntered' execution started.
